Utility ID,Plant Name,State,County,Technology,Nameplate Capacity (MW),Latitude,Longitude
63560,Sand Point,AK,Aleutians East,Petroleum,0.9,55.339722,-160.497222
63560,Sand Point,AK,Aleutians East,Petroleum,0.9,55.339722,-160.497222
63560,Sand Point,AK,Aleutians East,Petroleum,0.5,55.339722,-160.497222
63560,Sand Point,AK,Aleutians East,Petroleum,0.7,55.339722,-160.497222
63560,Sand Point,AK,Aleutians East,Wind,0.5,55.339722,-160.497222
63560,Sand Point,AK,Aleutians East,Wind,0.5,55.339722,-160.497222
195,Bankhead Dam,AL,Tuscaloosa,Hydroelectric,53.9,33.458665,-87.356823
195,Barry,AL,Mobile,Natural Gas,153.1,31.0069,-88.0103
195,Barry,AL,Mobile,Natural Gas,153.1,31.0069,-88.0103
195,Barry,AL,Mobile,Coal,403.7,31.0069,-88.0103
195,Barry,AL,Mobile,Coal,788.8,31.0069,-88.0103
195,Barry,AL,Mobile,Natural Gas,170.1,31.0069,-88.0103
195,Barry,AL,Mobile,Natural Gas,170.1,31.0069,-88.0103
195,Barry,AL,Mobile,Natural Gas,195.2,31.0069,-88.0103
195,Barry,AL,Mobile,Natural Gas,170.1,31.0069,-88.0103
195,Barry,AL,Mobile,Natural Gas,170.1,31.0069,-88.0103
195,Barry,AL,Mobile,Natural Gas,195.2,31.0069,-88.0103
195,Walter Bouldin Dam,AL,Elmore,Hydroelectric,75.0,32.583889,-86.283056
195,Walter Bouldin Dam,AL,Elmore,Hydroelectric,75.0,32.583889,-86.283056
195,Walter Bouldin Dam,AL,Elmore,Hydroelectric,75.0,32.583889,-86.283056
195,Gadsden,AL,Etowah,Natural Gas,69.0,34.0128,-85.9708
195,Gadsden,AL,Etowah,Natural Gas,69.0,34.0128,-85.9708
5701,Copper,TX,El Paso,Natural Gas,86.9,31.7569,-106.375
195,Greene County,AL,Greene,Natural Gas,299.2,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,269.2,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,Greene County,AL,Greene,Natural Gas,80.0,32.6017,-87.7811
195,H Neely Henry Dam,AL,Calhoun,Hydroelectric,24.3,33.7845,-86.0524
195,H Neely Henry Dam,AL,Calhoun,Hydroelectric,24.3,33.7845,-86.0524
195,H Neely Henry Dam,AL,Calhoun,Hydroelectric,24.3,33.7845,-86.0524
195,Holt Dam,AL,Tuscaloosa,Hydroelectric,46.9,33.2553,-87.4495
195,Jordan Dam,AL,Elmore,Hydroelectric,25.0,32.6189,-86.2548
195,Jordan Dam,AL,Elmore,Hydroelectric,25.0,32.6189,-86.2548
195,Jordan Dam,AL,Elmore,Hydroelectric,25.0,32.6189,-86.2548
195,Jordan Dam,AL,Elmore,Hydroelectric,25.0,32.6189,-86.2548
195,Logan Martin Dam,AL,Talladega,Hydroelectric,42.7,33.425878,-86.337547
195,Logan Martin Dam,AL,Talladega,Hydroelectric,42.7,33.425878,-86.337547
195,Logan Martin Dam,AL,Talladega,Hydroelectric,42.7,33.425878,-86.337547
195,Lay Dam,AL,Chilton,Hydroelectric,29.5,32.9633,-86.5187
195,Lay Dam,AL,Chilton,Hydroelectric,29.5,32.9633,-86.5187
195,Lay Dam,AL,Chilton,Hydroelectric,29.5,32.9633,-86.5187
195,Lay Dam,AL,Chilton,Hydroelectric,29.5,32.9633,-86.5187
195,Lay Dam,AL,Chilton,Hydroelectric,29.5,32.9633,-86.5187
195,Lay Dam,AL,Chilton,Hydroelectric,29.5,32.9633,-86.5187
195,Martin Dam,AL,Elmore,Hydroelectric,50.2,32.680394,-85.911442
195,Martin Dam,AL,Elmore,Hydroelectric,50.2,32.680394,-85.911442
195,Martin Dam,AL,Elmore,Hydroelectric,50.2,32.680394,-85.911442
195,Martin Dam,AL,Elmore,Hydroelectric,60.0,32.680394,-85.911442
195,Mitchell Dam,AL,Coosa,Hydroelectric,20.0,32.806025,-86.444892
195,Mitchell Dam,AL,Coosa,Hydroelectric,50.0,32.806025,-86.444892
195,Mitchell Dam,AL,Coosa,Hydroelectric,50.0,32.806025,-86.444892
195,Mitchell Dam,AL,Coosa,Hydroelectric,50.0,32.806025,-86.444892
195,Lewis Smith Dam,AL,Walker,Hydroelectric,90.5,33.9406,-87.1077
195,Lewis Smith Dam,AL,Walker,Hydroelectric,90.5,33.9406,-87.1077
195,Thurlow Dam,AL,Elmore,Hydroelectric,40.5,32.535436,-85.887614
195,Thurlow Dam,AL,Elmore,Hydroelectric,40.5,32.535436,-85.887614
195,Thurlow Dam,AL,Elmore,Hydroelectric,10.0,32.535436,-85.887614
195,Weiss Dam,AL,Cherokee,Hydroelectric,29.2,34.172142,-85.753806
195,Weiss Dam,AL,Cherokee,Hydroelectric,29.2,34.172142,-85.753806
195,Weiss Dam,AL,Cherokee,Hydroelectric,29.2,34.172142,-85.753806
195,Yates Dam,AL,Elmore,Hydroelectric,25.5,32.5743,-85.8901
195,Yates Dam,AL,Elmore,Hydroelectric,25.0,32.5743,-85.8901
195,E C Gaston,AL,Shelby,Natural Gas,272.0,33.244211,-86.458056
195,E C Gaston,AL,Shelby,Natural Gas,272.0,33.244211,-86.458056
195,E C Gaston,AL,Shelby,Natural Gas,272.0,33.244211,-86.458056
195,E C Gaston,AL,Shelby,Coal,952.0,33.244211,-86.458056
195,E C Gaston,AL,Shelby,Petroleum,21.2,33.244211,-86.458056
195,E C Gaston,AL,Shelby,Natural Gas,244.8,33.244211,-86.458056
29305,Madelia,MN,Watonwan,Natural Gas,3.1,44.0501,-94.4178
29305,Madelia,MN,Watonwan,Natural Gas,2.0,44.0501,-94.4178
29305,Madelia,MN,Watonwan,Natural Gas,1.1,44.0501,-94.4178
29305,Madelia,MN,Watonwan,Natural Gas,4.3,44.0501,-94.4178
29305,Madelia,MN,Watonwan,Natural Gas,1.3,44.0501,-94.4178
13402,Rollins,CA,Placer,Hydroelectric,12.1,39.134259,-120.953341
27813,Millers Ferry,AL,Wilcox,Hydroelectric,33.7,32.100881,-87.399767
27813,Millers Ferry,AL,Wilcox,Hydroelectric,33.7,32.100881,-87.399767
27813,Millers Ferry,AL,Wilcox,Hydroelectric,33.7,32.100881,-87.399767
18642,Browns Ferry,AL,Limestone,Nuclear,1152.0,34.7042,-87.1189
18642,Browns Ferry,AL,Limestone,Nuclear,1152.0,34.7042,-87.1189
18642,Browns Ferry,AL,Limestone,Nuclear,1190.0,34.7042,-87.1189
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Colbert,AL,Colbert,Natural Gas,59.5,34.7439,-87.8486
18642,Guntersville,AL,Marshall,Hydroelectric,28.8,34.421272,-86.393931
18642,Guntersville,AL,Marshall,Hydroelectric,28.8,34.421272,-86.393931
18642,Guntersville,AL,Marshall,Hydroelectric,28.8,34.421272,-86.393931
18642,Guntersville,AL,Marshall,Hydroelectric,28.8,34.421272,-86.393931
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,36.0,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,43.6,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,35.1,34.8069,-87.3819
18642,Wheeler Dam,AL,Lawrence,Hydroelectric,43.6,34.8069,-87.3819
3265,Dolet Hills,LA,DeSoto,Coal,720.7,32.030556,-93.569167
189,Gantt,AL,Covington,Hydroelectric,1.2,31.4033,-86.479469
189,Gantt,AL,Covington,Hydroelectric,1.8,31.4033,-86.479469
5580,J K Smith,KY,Clark,Natural Gas,149.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,98.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,149.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,149.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,108.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,108.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,98.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,98.0,37.8833,-84.1017
5580,J K Smith,KY,Clark,Natural Gas,98.0,37.8833,-84.1017
189,Point A,AL,Covington,Hydroelectric,1.6,31.361146,-86.518307
189,Point A,AL,Covington,Hydroelectric,1.6,31.361146,-86.518307
189,Point A,AL,Covington,Hydroelectric,2.0,31.361146,-86.518307
189,Charles R Lowman,AL,Washington,Coal,66.0,31.488019,-87.910747
189,Charles R Lowman,AL,Washington,Coal,236.0,31.488019,-87.910747
189,Charles R Lowman,AL,Washington,Coal,236.0,31.488019,-87.910747
40606,Platte,NE,Hall,Coal,109.8,40.854765,-98.348222
8245,Whelan Energy Center,NE,Adams,Coal,76.3,40.580872,-98.312437
8245,Whelan Energy Center,NE,Adams,Coal,248.0,40.580872,-98.312437
213,Annex Creek,AK,Juneau,Hydroelectric,1.8,58.3176,-134.101
213,Annex Creek,AK,Juneau,Hydroelectric,2.2,58.3176,-134.101
213,Gold Creek,AK,Juneau,Hydroelectric,0.8,58.3107,-134.4174
213,Gold Creek,AK,Juneau,Hydroelectric,0.4,58.3107,-134.4174
213,Gold Creek,AK,Juneau,Hydroelectric,0.4,58.3107,-134.4174
213,Gold Creek,AK,Juneau,Petroleum,1.2,58.3107,-134.4174
213,Gold Creek,AK,Juneau,Petroleum,1.2,58.3107,-134.4174
213,Gold Creek,AK,Juneau,Petroleum,1.1,58.3107,-134.4174
213,Gold Creek,AK,Juneau,Petroleum,3.5,58.3107,-134.4174
213,Gold Creek,AK,Juneau,Petroleum,1.1,58.3107,-134.4174
213,Lemon Creek,AK,Juneau,Petroleum,2.5,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.6,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.6,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,18.6,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,18.6,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.8,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.8,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.8,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.8,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.8,58.3536,-134.4953
213,Lemon Creek,AK,Juneau,Petroleum,2.8,58.3536,-134.4953
213,Salmon Creek 1,AK,Juneau,Hydroelectric,8.5,58.3269,-134.4631
219,Skagway,AK,Skagway Hoonah Angoon,Hydroelectric,0.4,59.4545,-135.3131
219,Skagway,AK,Skagway Hoonah Angoon,Hydroelectric,0.1,59.4545,-135.3131
219,Skagway,AK,Skagway Hoonah Angoon,Hydroelectric,0.3,59.4545,-135.3131
219,Skagway,AK,Skagway Hoonah Angoon,Hydroelectric,0.2,59.4545,-135.3131
219,Skagway,AK,Skagway Hoonah Angoon,Petroleum,0.8,59.4545,-135.3131
219,Skagway,AK,Skagway Hoonah Angoon,Petroleum,1.1,59.4545,-135.3131
219,Skagway,AK,Skagway Hoonah Angoon,Petroleum,0.5,59.4545,-135.3131
219,Skagway,AK,Skagway Hoonah Angoon,Petroleum,1.0,59.4545,-135.3131
219,Haines,AK,Haines,Petroleum,1.2,59.235931,-135.446228
219,Haines,AK,Haines,Petroleum,1.9,59.235931,-135.446228
219,Haines,AK,Haines,Petroleum,0.6,59.235931,-135.446228
219,Haines,AK,Haines,Petroleum,2.8,59.235931,-135.446228
219,Haines,AK,Haines,Petroleum,1.6,59.235931,-135.446228
60123,Swan Lake,AK,Ketchikan Gateway,Hydroelectric,11.3,55.615208,-131.356111
60123,Swan Lake,AK,Ketchikan Gateway,Hydroelectric,11.3,55.615208,-131.356111
10433,Terror Lake Microgrid,AK,Kodiak Island,Hydroelectric,11.2,57.6861,-152.895
10433,Terror Lake Microgrid,AK,Kodiak Island,Hydroelectric,11.2,57.6861,-152.895
10433,Terror Lake Microgrid,AK,Kodiak Island,Hydroelectric,11.2,57.6861,-152.895
12397,Venice Hydro,CA,Los Angeles,Hydroelectric,10.1,34.01135,-118.4168
599,Anchorage 1,AK,Anchorage,Natural Gas,48.9,61.2221,-149.8661
599,Anchorage 1,AK,Anchorage,Natural Gas,27.0,61.2221,-149.8661
599,Anchorage 1,AK,Anchorage,Petroleum,2.0,61.2221,-149.8661
599,Eklutna Hydro Project,AK,Matanuska Susitna,Hydroelectric,22.2,61.475211,-149.15009
599,Eklutna Hydro Project,AK,Matanuska Susitna,Hydroelectric,22.2,61.475211,-149.15009
213,Snettisham,AK,Juneau,Hydroelectric,23.6,58.1415,-133.737
213,Snettisham,AK,Juneau,Hydroelectric,23.6,58.1415,-133.737
213,Snettisham,AK,Juneau,Hydroelectric,31.0,58.1415,-133.737
986,Aurora Energy LLC Chena,AK,Fairbanks North Star,Coal,5.0,64.847743,-147.735063
986,Aurora Energy LLC Chena,AK,Fairbanks North Star,Coal,2.5,64.847743,-147.735063
986,Aurora Energy LLC Chena,AK,Fairbanks North Star,Coal,20.0,64.847743,-147.735063
10210,Ketchikan,AK,Ketchikan Gateway,Hydroelectric,1.4,55.344641,-131.633425
10210,Ketchikan,AK,Ketchikan Gateway,Hydroelectric,1.4,55.344641,-131.633425
10210,Ketchikan,AK,Ketchikan Gateway,Hydroelectric,1.4,55.344641,-131.633425
10210,S W Bailey,AK,Ketchikan Gateway,Petroleum,4.5,55.357397,-131.69696
10210,S W Bailey,AK,Ketchikan Gateway,Petroleum,4.5,55.357397,-131.69696
10210,S W Bailey,AK,Ketchikan Gateway,Petroleum,6.4,55.357397,-131.69696
10210,S W Bailey,AK,Ketchikan Gateway,Petroleum,10.5,55.357397,-131.69696
30151,Escalante,NM,McKinley,Coal,257.0,35.4159,-108.082
15296,Ashokan,NY,Ulster,Hydroelectric,2.3,41.949,-74.2063
15296,Ashokan,NY,Ulster,Hydroelectric,2.3,41.949,-74.2063
13642,Snake River,AK,Nome,Petroleum,3.8,64.505331,-165.429814
13642,Snake River,AK,Nome,Petroleum,2.0,64.505331,-165.429814
13642,Snake River,AK,Nome,Petroleum,5.2,64.505331,-165.429814
13642,Snake River,AK,Nome,Petroleum,5.2,64.505331,-165.429814
13642,Snake River,AK,Nome,Petroleum,0.4,64.505331,-165.429814
13642,Snake River,AK,Nome,Wind,0.8,64.505331,-165.429814
13642,Snake River,AK,Nome,Wind,0.9,64.505331,-165.429814
13642,Snake River,AK,Nome,Wind,0.9,64.505331,-165.429814
14856,Petersburg,AK,Wrangell Petersburg,Hydroelectric,1.6,56.81104,-132.957091
14856,Petersburg,AK,Wrangell Petersburg,Petroleum,2.6,56.81104,-132.957091
14856,Petersburg,AK,Wrangell Petersburg,Petroleum,1.2,56.81104,-132.957091
14856,Petersburg,AK,Wrangell Petersburg,Petroleum,0.6,56.81104,-132.957091
14856,Petersburg,AK,Wrangell Petersburg,Petroleum,0.8,56.81104,-132.957091
14856,Petersburg,AK,Wrangell Petersburg,Petroleum,2.6,56.81104,-132.957091
14856,Petersburg,AK,Wrangell Petersburg,Petroleum,2.6,56.81104,-132.957091
14856,Petersburg,AK,Wrangell Petersburg,Petroleum,2.5,56.81104,-132.957091
16955,Seward (AK),AK,Kenai Peninsula,Petroleum,2.5,60.130922,-149.43501
16955,Seward (AK),AK,Kenai Peninsula,Petroleum,2.5,60.130922,-149.43501
16955,Seward (AK),AK,Kenai Peninsula,Petroleum,2.5,60.130922,-149.43501
16955,Seward (AK),AK,Kenai Peninsula,Petroleum,2.8,60.130922,-149.43501
16955,Seward (AK),AK,Kenai Peninsula,Petroleum,2.8,60.130922,-149.43501
16955,Seward (AK),AK,Kenai Peninsula,Petroleum,2.5,60.130922,-149.43501
17271,Blue Lake Hydro,AK,Sitka,Hydroelectric,5.3,57.0516,-135.2297
17271,Blue Lake Hydro,AK,Sitka,Hydroelectric,5.3,57.0516,-135.2297
17271,Blue Lake Hydro,AK,Sitka,Hydroelectric,5.3,57.0516,-135.2297
21015,Wrangell,AK,Wrangell Petersburg,Petroleum,2.0,56.460976,-132.379439
21015,Wrangell,AK,Wrangell Petersburg,Petroleum,2.0,56.460976,-132.379439
21015,Wrangell,AK,Wrangell Petersburg,Petroleum,2.0,56.460976,-132.379439
21015,Wrangell,AK,Wrangell Petersburg,Petroleum,2.5,56.460976,-132.379439
3522,Beluga,AK,Kenai Peninsula,Natural Gas,16.0,61.1861,-151.0356
3522,Beluga,AK,Kenai Peninsula,Natural Gas,16.0,61.1861,-151.0356
3522,Beluga,AK,Kenai Peninsula,Natural Gas,59.1,61.1861,-151.0356
3522,Beluga,AK,Kenai Peninsula,Natural Gas,68.3,61.1861,-151.0356
3522,Beluga,AK,Kenai Peninsula,Natural Gas,76.5,61.1861,-151.0356
3522,Beluga,AK,Kenai Peninsula,Natural Gas,76.5,61.1861,-151.0356
15500,Frederickson,WA,Pierce,Natural Gas,88.9,47.079722,-122.365
15500,Frederickson,WA,Pierce,Natural Gas,88.9,47.079722,-122.365
16572,South Consolidated,AZ,Maricopa,Hydroelectric,1.4,33.466477,-111.781064
17609,J S Eastwood,CA,Fresno,Energy Storage,199.8,37.147926,-119.2567
18315,Holcomb,KS,Finney,Coal,348.7,37.9308,-100.9725
13870,Dillingham,AK,Dillingham,Petroleum,1.1,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,1.0,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,1.0,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,1.0,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,1.0,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,1.0,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,0.5,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,2.2,59.042914,-158.468597
13870,Dillingham,AK,Dillingham,Petroleum,2.2,59.042914,-158.468597
803,Cholla,AZ,Navajo,Coal,113.6,34.9394,-110.3033
803,Cholla,AZ,Navajo,Coal,312.3,34.9394,-110.3033
803,Cholla,AZ,Navajo,Coal,414.0,34.9394,-110.3033
803,Douglas,AZ,Cochise,Petroleum,26.1,31.364122,-109.5538
803,Ocotillo,AZ,Maricopa,Natural Gas,53.1,33.4225,-111.9122
803,Ocotillo,AZ,Maricopa,Natural Gas,53.1,33.4225,-111.9122
803,Ocotillo,AZ,Maricopa,Natural Gas,161.9,33.4225,-111.9122
803,Ocotillo,AZ,Maricopa,Natural Gas,161.9,33.4225,-111.9122
803,Ocotillo,AZ,Maricopa,Natural Gas,161.9,33.4225,-111.9122
803,Ocotillo,AZ,Maricopa,Natural Gas,161.9,33.4225,-111.9122
803,Ocotillo,AZ,Maricopa,Natural Gas,161.9,33.4225,-111.9122
803,West Phoenix,AZ,Maricopa,Natural Gas,132.0,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,132.0,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,132.0,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,91.0,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,44.6,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,184.5,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,184.5,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,200.6,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,53.1,33.4417,-112.1583
803,West Phoenix,AZ,Maricopa,Natural Gas,53.1,33.4417,-112.1583
803,Saguaro,AZ,Pinal,Natural Gas,78.3,32.5517,-111.3
803,Saguaro,AZ,Pinal,Natural Gas,53.1,32.5517,-111.3
803,Saguaro,AZ,Pinal,Natural Gas,53.1,32.5517,-111.3
803,Yucca,AZ,Yuma,Natural Gas,23.6,32.7214,-114.7106
803,Yucca,AZ,Yuma,Natural Gas,23.6,32.7214,-114.7106
803,Yucca,AZ,Yuma,Petroleum,25.3,32.7214,-114.7106
803,Yucca,AZ,Yuma,Natural Gas,72.4,32.7214,-114.7106
803,Yucca,AZ,Yuma,Petroleum,72.4,32.7214,-114.7106
803,Yucca,AZ,Yuma,Natural Gas,60.5,32.7214,-114.7106
803,Yucca,AZ,Yuma,Natural Gas,60.5,32.7214,-114.7106
803,Yucca,AZ,Yuma,Natural Gas,86.7,32.7214,-114.7106
24211,Demoss Petrie,AZ,Pima,Natural Gas,85.0,32.252273,-110.992148
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,173.3,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,27.0,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,27.0,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,18.8,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,18.8,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,18.8,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,18.8,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,18.8,32.16,-110.9047
24211,H Wilson Sundt Generating Station,AZ,Pima,Natural Gas,113.6,32.16,-110.9047
15474,Oklaunion,TX,Wilbarger,Coal,720.0,34.0825,-99.1753
17543,Cross,SC,Berkeley,Coal,590.9,33.371506,-80.113235
17543,Cross,SC,Berkeley,Coal,556.2,33.371506,-80.113235
17543,Cross,SC,Berkeley,Coal,591.0,33.371506,-80.113235
17543,Cross,SC,Berkeley,Coal,652.0,33.371506,-80.113235
21554,Seminole (FL),FL,Putnam,Coal,735.9,29.733056,-81.632778
21554,Seminole (FL),FL,Putnam,Coal,735.9,29.733056,-81.632778
16572,Agua Fria,AZ,Maricopa,Natural Gas,113.6,33.5561,-112.2153
16572,Agua Fria,AZ,Maricopa,Natural Gas,113.6,33.5561,-112.2153
16572,Agua Fria,AZ,Maricopa,Natural Gas,163.2,33.5561,-112.2153
16572,Agua Fria,AZ,Maricopa,Natural Gas,80.5,33.5561,-112.2153
16572,Agua Fria,AZ,Maricopa,Natural Gas,71.2,33.5561,-112.2153
16572,Agua Fria,AZ,Maricopa,Natural Gas,71.2,33.5561,-112.2153
16572,Agua Fria,AZ,Maricopa,Solar,0.2,33.5561,-112.2153
16572,Crosscut,AZ,Maricopa,Hydroelectric,3.0,33.439375,-111.946052
16572,Horse Mesa,AZ,Maricopa,Hydroelectric,9.9,33.5907,-111.344
16572,Horse Mesa,AZ,Maricopa,Hydroelectric,9.9,33.5907,-111.344
16572,Horse Mesa,AZ,Maricopa,Hydroelectric,9.9,33.5907,-111.344
16572,Horse Mesa,AZ,Maricopa,Energy Storage,99.8,33.5907,-111.344
16572,Kyrene,AZ,Maricopa,Natural Gas,34.5,33.3556,-111.9353
16572,Kyrene,AZ,Maricopa,Natural Gas,73.5,33.3556,-111.9353
16572,Kyrene,AZ,Maricopa,Natural Gas,53.1,33.3556,-111.9353
16572,Kyrene,AZ,Maricopa,Natural Gas,60.3,33.3556,-111.9353
16572,Kyrene,AZ,Maricopa,Natural Gas,60.3,33.3556,-111.9353
16572,Kyrene,AZ,Maricopa,Natural Gas,170.0,33.3556,-111.9353
16572,Kyrene,AZ,Maricopa,Natural Gas,122.0,33.3556,-111.9353
16572,Mormon Flat,AZ,Maricopa,Hydroelectric,9.2,33.5536,-111.4431
16572,Mormon Flat,AZ,Maricopa,Energy Storage,54.3,33.5536,-111.4431
16572,Roosevelt,AZ,Maricopa,Hydroelectric,36.0,33.671104,-111.161786
16572,Stewart Mountain,AZ,Maricopa,Hydroelectric,13.0,33.5661,-111.536
12745,McClure,CA,Stanislaus,Petroleum,71.2,37.62936,-120.93139
12745,McClure,CA,Stanislaus,Natural Gas,71.2,37.62936,-120.93139
2518,Davis Dam,AZ,Mohave,Hydroelectric,51.7,35.197044,-114.570669
2518,Davis Dam,AZ,Mohave,Hydroelectric,51.7,35.197044,-114.570669
2518,Davis Dam,AZ,Mohave,Hydroelectric,48.0,35.197044,-114.570669
2518,Davis Dam,AZ,Mohave,Hydroelectric,51.7,35.197044,-114.570669
2518,Davis Dam,AZ,Mohave,Hydroelectric,51.7,35.197044,-114.570669
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,165.0,36.936614,-111.483872
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,165.0,36.936614,-111.483872
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,165.0,36.936614,-111.483872
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,165.0,36.936614,-111.483872
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,165.0,36.936614,-111.483872
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,165.0,36.936614,-111.483872
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,157.0,36.936614,-111.483872
2518,Glen Canyon Dam,AZ,Coconino,Hydroelectric,165.0,36.936614,-111.483872
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,2.4,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,130.0,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,130.0,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,130.0,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,130.0,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,130.0,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,130.0,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,127.0,36.01551,-114.738006
2518,Hoover Dam (NV),NV,Clark,Hydroelectric,130.0,36.01551,-114.738006
8366,Lake Creek Dam,UT,Wasatch,Hydroelectric,1.5,40.493631,-111.312506
796,Apache Station,AZ,Cochise,Natural Gas,11.5,32.0603,-109.8931
796,Apache Station,AZ,Cochise,Natural Gas,20.4,32.0603,-109.8931
796,Apache Station,AZ,Cochise,Natural Gas,78.7,32.0603,-109.8931
